Name,unpol.18x275_pip_ACC_opt1
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,18238
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.00933,0.0,0.05,0.0345,0.0,0.05,2530000000.0,2360000.0,2350000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
1,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.00915,0.0,0.05,0.0775,0.05,0.1,8020000000.0,4210000.0,6220000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
2,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.00902,0.0,0.05,0.151,0.1,0.2,12000000000.0,3630000.0,7840000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
3,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.00936,0.0,0.05,0.248,0.2,0.3,11600000000.0,3580000.0,6260000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0096,0.0,0.05,0.347,0.3,0.4,8880000000.0,3130000.0,3770000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
5,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.01,0.0,0.05,0.447,0.4,0.5,6120000000.0,2600000.0,1730000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
6,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0105,0.0,0.05,0.546,0.5,0.6,4050000000.0,2110000.0,452000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
7,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0109,0.0,0.05,0.646,0.6,0.7,2540000000.0,1670000.0,286000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
8,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0112,0.0,0.05,0.746,0.7,0.8,1590000000.0,1320000.0,184000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
9,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.97e-05,3.98107e-05,6.30957e-05,0.0115,0.0,0.05,0.846,0.8,0.9,935000000.0,1020000.0,107000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
10,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0122,0.0,0.05,0.946,0.9,1.0,545000000.0,776000.0,62600000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
11,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0133,0.0,0.05,1.16,1.0,1.5,157000000.0,186000.0,16200000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
12,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.94e-05,3.98107e-05,6.30957e-05,0.0154,0.0,0.05,1.68,1.5,2.0,18600000.0,64100.0,1750000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
13,1 - 1 - 2001,19800.0,1.0630145812734648,1.0,1.3335216533675034,5.97e-05,3.98107e-05,6.30957e-05,0.0203,0.0,0.05,2.47,2.0,4.0,1900000.0,10200.0,341000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
14,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.99e-05,3.98107e-05,6.30957e-05,0.0674,0.05,0.1,0.0396,0.0,0.05,111000000.0,494000.0,87200000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
15,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0699,0.05,0.1,0.0782,0.05,0.1,637000000.0,1190000.0,192000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
16,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0705,0.05,0.1,0.153,0.1,0.2,1210000000.0,1160000.0,50700000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
17,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0716,0.05,0.1,0.249,0.2,0.3,1450000000.0,1260000.0,53400000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
18,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0716,0.05,0.1,0.347,0.3,0.4,1160000000.0,1130000.0,33100000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
19,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0717,0.05,0.1,0.447,0.4,0.5,857000000.0,973000.0,31700000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
20,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0725,0.05,0.1,0.546,0.5,0.6,601000000.0,814000.0,20500000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
21,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.97e-05,3.98107e-05,6.30957e-05,0.0719,0.05,0.1,0.648,0.6,0.7,386000000.0,653000.0,12400000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
22,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0721,0.05,0.1,0.746,0.7,0.8,265000000.0,541000.0,7800000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
23,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0715,0.05,0.1,0.846,0.8,0.9,172000000.0,436000.0,4870000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
24,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0717,0.05,0.1,0.947,0.9,1.0,102000000.0,336000.0,3410000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
25,1 - 1 - 2001,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0708,0.05,0.1,1.17,1.0,1.5,33700000.0,86300.0,585000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
26,1 - 1 - 2001,19800.0,1.02469507659596,1.0,1.3335216533675034,5.93e-05,3.98107e-05,6.30957e-05,0.0739,0.05,0.1,1.71,1.5,2.0,5850000.0,35900.0,146000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
27,1 - 1 - 2001,19800.0,1.0630145812734648,1.0,1.3335216533675034,6e-05,3.98107e-05,6.30957e-05,0.074,0.05,0.1,2.59,2.0,4.0,670000.0,6080.0,0.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
