Name,unpol.18x275_kp_ACC_opt3
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,17635
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2002,19800.0,1.02469507659596,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0147,0.0,0.05,0.0782,0.05,0.1,326000000.0,848000.0,325000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
1,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0129,0.0,0.05,0.154,0.1,0.2,635000000.0,837000.0,573000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
2,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0116,0.0,0.05,0.251,0.2,0.3,905000000.0,999000.0,669000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
3,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.97e-05,3.98107e-05,6.30957e-05,0.0116,0.0,0.05,0.349,0.3,0.4,954000000.0,1030000.0,616000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0116,0.0,0.05,0.448,0.4,0.5,823000000.0,953000.0,413000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
5,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0121,0.0,0.05,0.547,0.5,0.6,610000000.0,821000.0,205000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
6,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0124,0.0,0.05,0.648,0.6,0.7,461000000.0,713000.0,160000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
7,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0125,0.0,0.05,0.746,0.7,0.8,317000000.0,591000.0,117000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
8,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0127,0.0,0.05,0.845,0.8,0.9,198000000.0,468000.0,36500000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
9,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.94e-05,3.98107e-05,6.30957e-05,0.0122,0.0,0.05,0.944,0.9,1.0,123000000.0,368000.0,18000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
10,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0143,0.0,0.05,1.16,1.0,1.5,37400000.0,90800.0,4140000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
11,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0177,0.0,0.05,1.68,1.5,2.0,5800000.0,35800.0,536000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
12,1 - 1 - 2002,19800.0,1.0583005244258363,1.0,1.3335216533675034,5.92e-05,3.98107e-05,6.30957e-05,0.0184,0.0,0.05,2.47,2.0,4.0,621000.0,5850.0,36500.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
13,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0728,0.05,0.1,0.153,0.1,0.2,121000000.0,366000.0,120000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
14,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0731,0.05,0.1,0.252,0.2,0.3,155000000.0,414000.0,152000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
15,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.0718,0.05,0.1,0.351,0.3,0.4,160000000.0,420000.0,158000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
16,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.96e-05,3.98107e-05,6.30957e-05,0.073,0.05,0.1,0.45,0.4,0.5,130000000.0,379000.0,126000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
17,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.95e-05,3.98107e-05,6.30957e-05,0.0738,0.05,0.1,0.546,0.5,0.6,99400000.0,331000.0,90600000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
18,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.94e-05,3.98107e-05,6.30957e-05,0.0716,0.05,0.1,0.646,0.6,0.7,78700000.0,295000.0,59000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
19,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.97e-05,3.98107e-05,6.30957e-05,0.0721,0.05,0.1,0.751,0.7,0.8,60700000.0,259000.0,30500000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
20,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.94e-05,3.98107e-05,6.30957e-05,0.072,0.05,0.1,0.845,0.8,0.9,38000000.0,205000.0,13900000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
21,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.94e-05,3.98107e-05,6.30957e-05,0.0735,0.05,0.1,0.949,0.9,1.0,26100000.0,170000.0,5120000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
22,1 - 1 - 2002,19800.0,1.0295630140987,1.0,1.3335216533675034,5.93e-05,3.98107e-05,6.30957e-05,0.0727,0.05,0.1,1.19,1.0,1.5,8770000.0,44000.0,244000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
