Name,Siv.en_10x100_km_ACC_opt6
Comment,Ralf's pseudo data for EIC (Sivers).
Reference,Ralf
Process type,SIDIS
Number of points,3236
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.1,1.0,1.7782013384316186,0.000387,0.000215443,0.000464159,0.0281,0.0,0.05,0.0327,0.0,0.05,0.0182,0.00666,0.452,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
1,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0908712114635715,1.0,1.7782013384316186,0.000393,0.000215443,0.000464159,0.0694,0.05,0.1,0.0325,0.0,0.05,-0.0352,0.00959,1.28,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
2,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0908712114635715,1.0,1.7782013384316186,0.000401,0.000215443,0.000464159,0.119,0.1,0.15,0.0317,0.0,0.05,-0.118,0.0166,1.08,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
3,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0723805294763609,1.0,1.7782013384316186,0.000405,0.000215443,0.000464159,0.173,0.15,0.2,0.031,0.0,0.05,0.0111,0.0212,0.1,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0770329614269007,1.0,1.7782013384316186,0.000404,0.000215443,0.000464159,0.242,0.2,0.3,0.033,0.0,0.05,-0.0813,0.0224,2.16,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
5,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0723805294763609,1.0,1.7782013384316186,0.00041,0.000215443,0.000464159,0.349,0.3,0.4,0.035,0.0,0.05,-0.0394,0.0281,0.593,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
6,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0677078252031311,1.0,1.7782013384316186,0.000407,0.000215443,0.000464159,0.44,0.4,0.5,0.0305,0.0,0.05,0.362,0.0401,2.95e-08,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
7,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0630145812734648,1.0,1.7782013384316186,0.000404,0.000215443,0.000464159,0.539,0.5,0.6,0.0325,0.0,0.05,-0.157,0.0425,7.54e-13,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
8,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.1,1.0,1.7782013384316186,0.000389,0.000215443,0.000464159,0.0335,0.0,0.05,0.0727,0.05,0.1,-0.0102,0.00472,1.98,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
9,1 - 1 - 12052,1 - 1 - 2052,4000.0,1.0954451150103321,1.0,1.7782013384316186,0.000387,0.000215443,0.000464159,0.0706,0.05,0.1,0.0763,0.05,0.1,-0.0647,0.00496,1.15,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
