Name,unpol.5x41_pip_ACC_pid2_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,2683
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
3745,1 - 1 - 2001,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00543,0.00398107,0.00630957,0.121,0.1,0.15,0.0332,0.0,0.05,323000.0,1500.0,207000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3759,1 - 1 - 2001,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00551,0.00398107,0.00630957,0.172,0.15,0.2,0.0328,0.0,0.05,169000.0,1090.0,10000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3760,1 - 1 - 2001,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.172,0.15,0.2,0.0779,0.05,0.1,453000.0,1780.0,43400.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3773,1 - 1 - 2001,820.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.0054,0.00398107,0.00630957,0.223,0.2,0.25,0.0305,0.0,0.05,101000.0,841.0,7790.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3774,1 - 1 - 2001,820.0,1.9,1.7782800679308082,2.3713730200033902,0.00546,0.00398107,0.00630957,0.223,0.2,0.25,0.0788,0.05,0.1,239000.0,1290.0,17800.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3787,1 - 1 - 2001,820.0,1.876166303929372,1.7782800679308082,2.3713730200033902,0.0054,0.00398107,0.00630957,0.275,0.25,0.3,0.0326,0.0,0.05,63400.0,665.0,4450.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3788,1 - 1 - 2001,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00546,0.00398107,0.00630957,0.272,0.25,0.3,0.0785,0.05,0.1,171000.0,1090.0,6680.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3801,1 - 1 - 2001,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00559,0.00398107,0.00630957,0.339,0.3,0.4,0.0368,0.0,0.05,26700.0,305.0,2230.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3802,1 - 1 - 2001,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00548,0.00398107,0.00630957,0.346,0.3,0.4,0.0791,0.05,0.1,91800.0,566.0,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3803,1 - 1 - 2001,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.00549,0.00398107,0.00630957,0.343,0.3,0.4,0.153,0.1,0.2,165000.0,536.0,11100.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3815,1 - 1 - 2001,820.0,1.9235384061671346,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.449,0.4,0.5,0.035,0.0,0.05,15000.0,229.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3816,1 - 1 - 2001,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.0055,0.00398107,0.00630957,0.444,0.4,0.5,0.0753,0.05,0.1,54500.0,436.0,3340.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3817,1 - 1 - 2001,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.443,0.4,0.5,0.156,0.1,0.2,88500.0,393.0,5290.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3829,1 - 1 - 2001,820.0,1.849324200890693,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.559,0.5,0.6,0.031,0.0,0.05,6680.0,153.0,557.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3830,1 - 1 - 2001,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00549,0.00398107,0.00630957,0.544,0.5,0.6,0.0811,0.05,0.1,16100.0,237.0,557.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3831,1 - 1 - 2001,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.543,0.5,0.6,0.153,0.1,0.2,42300.0,272.0,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3832,1 - 1 - 2001,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00542,0.00398107,0.00630957,0.545,0.5,0.6,0.251,0.2,0.3,53200.0,305.0,5290.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3843,1 - 1 - 2001,820.0,1.8708286933869707,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.648,0.6,0.7,0.0394,0.0,0.05,4450.0,125.0,0.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3844,1 - 1 - 2001,820.0,1.9261360284258222,1.7782800679308082,2.3713730200033902,0.00569,0.00398107,0.00630957,0.639,0.6,0.7,0.0807,0.05,0.1,8900.0,176.0,0.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3845,1 - 1 - 2001,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.0054,0.00398107,0.00630957,0.648,0.6,0.7,0.16,0.1,0.2,21400.0,193.0,3620.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3846,1 - 1 - 2001,820.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.0055,0.00398107,0.00630957,0.647,0.6,0.7,0.254,0.2,0.3,33700.0,242.0,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3857,1 - 1 - 2001,820.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.00561,0.00398107,0.00630957,0.764,0.7,0.8,0.0374,0.0,0.05,1670.0,76.3,0.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3858,1 - 1 - 2001,820.0,1.876166303929372,1.7782800679308082,2.3713730200033902,0.00532,0.00398107,0.00630957,0.746,0.7,0.8,0.0799,0.05,0.1,5570.0,139.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3859,1 - 1 - 2001,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.738,0.7,0.8,0.152,0.1,0.2,10000.0,132.0,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3860,1 - 1 - 2001,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.00535,0.00398107,0.00630957,0.739,0.7,0.8,0.248,0.2,0.3,15000.0,162.0,1670.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3861,1 - 1 - 2001,820.0,1.9,1.7782800679308082,2.3713730200033902,0.00544,0.00398107,0.00630957,0.748,0.7,0.8,0.354,0.3,0.4,21400.0,193.0,557.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3871,1 - 1 - 2001,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00543,0.00398107,0.00630957,0.847,0.8,0.9,0.0843,0.05,0.1,4450.0,125.0,0.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3872,1 - 1 - 2001,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00523,0.00398107,0.00630957,0.836,0.8,0.9,0.156,0.1,0.2,3900.0,82.4,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3873,1 - 1 - 2001,820.0,1.8894443627691184,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.837,0.8,0.9,0.255,0.2,0.3,10300.0,134.0,835.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3874,1 - 1 - 2001,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00553,0.00398107,0.00630957,0.841,0.8,0.9,0.356,0.3,0.4,11100.0,139.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3882,1 - 1 - 2001,820.0,1.8894443627691184,1.7782800679308082,2.3713730200033902,0.00502,0.00398107,0.00630957,0.935,0.9,1.0,0.0778,0.05,0.1,2230.0,88.1,0.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3883,1 - 1 - 2001,820.0,1.9261360284258222,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.952,0.9,1.0,0.152,0.1,0.2,1950.0,58.3,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3884,1 - 1 - 2001,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.0056,0.00398107,0.00630957,0.931,0.9,1.0,0.262,0.2,0.3,4730.0,90.9,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3885,1 - 1 - 2001,820.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.0055,0.00398107,0.00630957,0.944,0.9,1.0,0.346,0.3,0.4,4450.0,88.1,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3886,1 - 1 - 2001,820.0,1.9183326093250879,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.939,0.9,1.0,0.445,0.4,0.5,5010.0,93.5,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3917,1 - 1 - 2001,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00807,0.00630957,0.01,0.122,0.1,0.15,0.0327,0.0,0.05,511000.0,1500.0,444000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3931,1 - 1 - 2001,820.0,2.0248456731316584,1.7782800679308082,2.3713730200033902,0.00805,0.00630957,0.01,0.172,0.15,0.2,0.0331,0.0,0.05,274000.0,1100.0,96900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3932,1 - 1 - 2001,820.0,2.0248456731316584,1.7782800679308082,2.3713730200033902,0.00812,0.00630957,0.01,0.173,0.15,0.2,0.0778,0.05,0.1,780000.0,1850.0,256000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3945,1 - 1 - 2001,820.0,2.0248456731316584,1.7782800679308082,2.3713730200033902,0.00807,0.00630957,0.01,0.224,0.2,0.25,0.0333,0.0,0.05,151000.0,815.0,701.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3946,1 - 1 - 2001,820.0,2.0248456731316584,1.7782800679308082,2.3713730200033902,0.00819,0.00630957,0.01,0.222,0.2,0.25,0.0783,0.05,0.1,461000.0,1420.0,11900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3959,1 - 1 - 2001,820.0,2.0371548787463363,1.7782800679308082,2.3713730200033902,0.00806,0.00630957,0.01,0.275,0.25,0.3,0.0322,0.0,0.05,93400.0,641.0,2810.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3960,1 - 1 - 2001,820.0,2.0174241001832014,1.7782800679308082,2.3713730200033902,0.00812,0.00630957,0.01,0.273,0.25,0.3,0.077,0.05,0.1,278000.0,1110.0,702.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3973,1 - 1 - 2001,820.0,2.0199009876724157,1.7782800679308082,2.3713730200033902,0.00816,0.00630957,0.01,0.345,0.3,0.4,0.0349,0.0,0.05,54100.0,345.0,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3974,1 - 1 - 2001,820.0,2.0273134932713295,1.7782800679308082,2.3713730200033902,0.00808,0.00630957,0.01,0.344,0.3,0.4,0.0777,0.05,0.1,165000.0,603.0,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3975,1 - 1 - 2001,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00811,0.00630957,0.01,0.345,0.3,0.4,0.154,0.1,0.2,301000.0,575.0,703.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3987,1 - 1 - 2001,820.0,2.0273134932713295,1.7782800679308082,2.3713730200033902,0.00817,0.00630957,0.01,0.445,0.4,0.5,0.0305,0.0,0.05,26300.0,241.0,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3988,1 - 1 - 2001,820.0,2.0273134932713295,1.7782800679308082,2.3713730200033902,0.00809,0.00630957,0.01,0.441,0.4,0.5,0.0759,0.05,0.1,69900.0,392.0,0.0787,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3989,1 - 1 - 2001,820.0,2.0223748416156684,1.7782800679308082,2.3713730200033902,0.00812,0.00630957,0.01,0.445,0.4,0.5,0.155,0.1,0.2,143000.0,397.0,527.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4001,1 - 1 - 2001,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00824,0.00630957,0.01,0.555,0.5,0.6,0.0339,0.0,0.05,11600.0,160.0,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4002,1 - 1 - 2001,820.0,2.046948949045872,1.7782800679308082,2.3713730200033902,0.00801,0.00630957,0.01,0.548,0.5,0.6,0.0774,0.05,0.1,36200.0,282.0,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4003,1 - 1 - 2001,820.0,2.029778313018444,1.7782800679308082,2.3713730200033902,0.00814,0.00630957,0.01,0.545,0.5,0.6,0.154,0.1,0.2,76600.0,290.0,176.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
