Name,unpol.5x41_km_HB_opt8_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,2137
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
3492,1 - 1 - 2022,820.0,1.9235384061671346,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.073,0.05,0.1,0.0347,0.0,0.05,82900.0,761.0,76800.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3506,1 - 1 - 2022,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00544,0.00398107,0.00630957,0.124,0.1,0.15,0.0316,0.0,0.05,54000.0,614.0,41200.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3520,1 - 1 - 2022,820.0,1.9235384061671346,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.173,0.15,0.2,0.0361,0.0,0.05,31700.0,470.0,8900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3521,1 - 1 - 2022,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00548,0.00398107,0.00630957,0.173,0.15,0.2,0.0772,0.05,0.1,102000.0,843.0,43400.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3534,1 - 1 - 2022,820.0,1.9235384061671346,1.7782800679308082,2.3713730200033902,0.00559,0.00398107,0.00630957,0.222,0.2,0.25,0.0331,0.0,0.05,25000.0,418.0,2780.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3535,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.222,0.2,0.25,0.0787,0.05,0.1,59000.0,641.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3548,1 - 1 - 2022,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00551,0.00398107,0.00630957,0.271,0.25,0.3,0.0315,0.0,0.05,17800.0,352.0,5010.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3549,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.273,0.25,0.3,0.0781,0.05,0.1,43900.0,554.0,5560.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3562,1 - 1 - 2022,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.00537,0.00398107,0.00630957,0.353,0.3,0.4,0.036,0.0,0.05,9460.0,182.0,3620.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3563,1 - 1 - 2022,820.0,1.9261360284258222,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.345,0.3,0.4,0.0773,0.05,0.1,24500.0,292.0,834.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3564,1 - 1 - 2022,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.346,0.3,0.4,0.155,0.1,0.2,44500.0,279.0,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3576,1 - 1 - 2022,820.0,1.8734993995195195,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.45,0.4,0.5,0.0305,0.0,0.05,5560.0,139.0,0.1,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3577,1 - 1 - 2022,820.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.451,0.4,0.5,0.077,0.05,0.1,14500.0,225.0,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3578,1 - 1 - 2022,820.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.00546,0.00398107,0.00630957,0.444,0.4,0.5,0.151,0.1,0.2,26700.0,216.0,2230.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3590,1 - 1 - 2022,820.0,1.876166303929372,1.7782800679308082,2.3713730200033902,0.00529,0.00398107,0.00630957,0.573,0.5,0.6,0.0326,0.0,0.05,3620.0,112.0,834.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3591,1 - 1 - 2022,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00556,0.00398107,0.00630957,0.547,0.5,0.6,0.0778,0.05,0.1,6950.0,156.0,1.06,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3592,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.539,0.5,0.6,0.151,0.1,0.2,13500.0,153.0,2090.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3593,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00556,0.00398107,0.00630957,0.548,0.5,0.6,0.249,0.2,0.3,16300.0,168.0,2500.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3604,1 - 1 - 2022,820.0,2.0024984394500787,1.7782800679308082,2.3713730200033902,0.00622,0.00398107,0.00630957,0.654,0.6,0.7,0.0832,0.05,0.1,834.0,53.9,3340.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3605,1 - 1 - 2022,820.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.00551,0.00398107,0.00630957,0.635,0.6,0.7,0.155,0.1,0.2,6120.0,103.0,1250.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3606,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00555,0.00398107,0.00630957,0.644,0.6,0.7,0.249,0.2,0.3,8900.0,125.0,2220.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3616,1 - 1 - 2022,820.0,1.8867962264113207,1.7782800679308082,2.3713730200033902,0.00533,0.00398107,0.00630957,0.753,0.7,0.8,0.0655,0.05,0.1,2780.0,98.5,557.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3617,1 - 1 - 2022,820.0,1.9467922333931784,1.7782800679308082,2.3713730200033902,0.0056,0.00398107,0.00630957,0.749,0.7,0.8,0.152,0.1,0.2,4730.0,90.8,834.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3618,1 - 1 - 2022,820.0,1.9183326093250879,1.7782800679308082,2.3713730200033902,0.00543,0.00398107,0.00630957,0.74,0.7,0.8,0.253,0.2,0.3,4730.0,90.8,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3619,1 - 1 - 2022,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00563,0.00398107,0.00630957,0.751,0.7,0.8,0.341,0.3,0.4,5560.0,98.5,696.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3628,1 - 1 - 2022,820.0,1.8275666882497066,1.7782800679308082,2.3713730200033902,0.0056,0.00398107,0.00630957,0.872,0.8,0.9,0.0782,0.05,0.1,835.0,54.0,0.109,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3629,1 - 1 - 2022,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.0053,0.00398107,0.00630957,0.837,0.8,0.9,0.146,0.1,0.2,1250.0,46.7,1250.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3630,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00542,0.00398107,0.00630957,0.848,0.8,0.9,0.242,0.2,0.3,4170.0,85.3,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3631,1 - 1 - 2022,820.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.00542,0.00398107,0.00630957,0.823,0.8,0.9,0.351,0.3,0.4,2090.0,60.3,974.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3639,1 - 1 - 2022,820.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.00532,0.00398107,0.00630957,0.924,0.9,1.0,0.16,0.1,0.2,695.0,34.8,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3640,1 - 1 - 2022,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.938,0.9,1.0,0.254,0.2,0.3,695.0,34.8,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3641,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00544,0.00398107,0.00630957,0.933,0.9,1.0,0.356,0.3,0.4,1390.0,49.3,417.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3660,1 - 1 - 2022,820.0,2.009975124224178,1.7782800679308082,2.3713730200033902,0.00803,0.00630957,0.01,0.0726,0.05,0.1,0.034,0.0,0.05,139000.0,782.0,130000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3674,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00817,0.00630957,0.01,0.123,0.1,0.15,0.0342,0.0,0.05,97200.0,654.0,80700.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3688,1 - 1 - 2022,820.0,2.0518284528683193,1.7782800679308082,2.3713730200033902,0.00805,0.00630957,0.01,0.171,0.15,0.2,0.0337,0.0,0.05,55800.0,496.0,33700.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3689,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00815,0.00630957,0.01,0.173,0.15,0.2,0.0773,0.05,0.1,173000.0,874.0,108000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3702,1 - 1 - 2022,820.0,2.0074859899884734,1.7782800679308082,2.3713730200033902,0.0082,0.00630957,0.01,0.222,0.2,0.25,0.0342,0.0,0.05,33000.0,381.0,8070.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3703,1 - 1 - 2022,820.0,2.0174241001832014,1.7782800679308082,2.3713730200033902,0.00809,0.00630957,0.01,0.224,0.2,0.25,0.0773,0.05,0.1,107000.0,686.0,38300.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3716,1 - 1 - 2022,820.0,2.0445048300260873,1.7782800679308082,2.3713730200033902,0.00818,0.00630957,0.01,0.274,0.25,0.3,0.0347,0.0,0.05,25300.0,334.0,5620.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3717,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00811,0.00630957,0.01,0.273,0.25,0.3,0.0774,0.05,0.1,75800.0,578.0,11900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3730,1 - 1 - 2022,820.0,2.0199009876724157,1.7782800679308082,2.3713730200033902,0.00823,0.00630957,0.01,0.348,0.3,0.4,0.0335,0.0,0.05,17500.0,197.0,1400.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3731,1 - 1 - 2022,820.0,2.0371548787463363,1.7782800679308082,2.3713730200033902,0.00798,0.00630957,0.01,0.346,0.3,0.4,0.077,0.05,0.1,42500.0,306.0,5090.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3732,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00809,0.00630957,0.01,0.346,0.3,0.4,0.154,0.1,0.2,75400.0,288.0,2190.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3744,1 - 1 - 2022,820.0,2.0,1.7782800679308082,2.3713730200033902,0.00809,0.00630957,0.01,0.444,0.4,0.5,0.035,0.0,0.05,9130.0,142.0,701.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3745,1 - 1 - 2022,820.0,2.039607805437114,1.7782800679308082,2.3713730200033902,0.0081,0.00630957,0.01,0.449,0.4,0.5,0.0771,0.05,0.1,28300.0,249.0,352.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3746,1 - 1 - 2022,820.0,2.0149441679609885,1.7782800679308082,2.3713730200033902,0.00814,0.00630957,0.01,0.446,0.4,0.5,0.156,0.1,0.2,45800.0,225.0,1230.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3758,1 - 1 - 2022,820.0,1.9924858845171276,1.7782800679308082,2.3713730200033902,0.0079,0.00630957,0.01,0.54,0.5,0.6,0.0346,0.0,0.05,5090.0,106.0,527.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3759,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00808,0.00630957,0.01,0.548,0.5,0.6,0.0778,0.05,0.1,15100.0,182.0,0.171,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3760,1 - 1 - 2022,820.0,2.0024984394500787,1.7782800679308082,2.3713730200033902,0.00807,0.00630957,0.01,0.544,0.5,0.6,0.154,0.1,0.2,28500.0,177.0,4040.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3761,1 - 1 - 2022,820.0,2.0273134932713295,1.7782800679308082,2.3713730200033902,0.00816,0.00630957,0.01,0.546,0.5,0.6,0.25,0.2,0.3,36600.0,201.0,2370.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3772,1 - 1 - 2022,820.0,2.0518284528683193,1.7782800679308082,2.3713730200033902,0.00831,0.00630957,0.01,0.644,0.6,0.7,0.0334,0.0,0.05,2280.0,70.9,351.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3773,1 - 1 - 2022,820.0,2.0346989949375804,1.7782800679308082,2.3713730200033902,0.00787,0.00630957,0.01,0.646,0.6,0.7,0.074,0.05,0.1,6320.0,118.0,0.412,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3774,1 - 1 - 2022,820.0,2.009975124224178,1.7782800679308082,2.3713730200033902,0.00826,0.00630957,0.01,0.64,0.6,0.7,0.154,0.1,0.2,12700.0,118.0,3420.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3775,1 - 1 - 2022,820.0,2.0223748416156684,1.7782800679308082,2.3713730200033902,0.00824,0.00630957,0.01,0.643,0.6,0.7,0.252,0.2,0.3,17800.0,140.0,4830.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3786,1 - 1 - 2022,820.0,1.8520259177452134,1.7782800679308082,2.3713730200033902,0.00823,0.00630957,0.01,0.723,0.7,0.8,0.0385,0.0,0.05,527.0,34.1,176.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3787,1 - 1 - 2022,820.0,2.0976176963403033,1.7782800679308082,2.3713730200033902,0.00783,0.00630957,0.01,0.751,0.7,0.8,0.0718,0.05,0.1,2630.0,76.1,2110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3788,1 - 1 - 2022,820.0,2.004993765576342,1.7782800679308082,2.3713730200033902,0.00803,0.00630957,0.01,0.742,0.7,0.8,0.161,0.1,0.2,5880.0,80.5,2280.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3789,1 - 1 - 2022,820.0,2.0149441679609885,1.7782800679308082,2.3713730200033902,0.00809,0.00630957,0.01,0.748,0.7,0.8,0.253,0.2,0.3,10400.0,107.0,2900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3790,1 - 1 - 2022,820.0,2.0273134932713295,1.7782800679308082,2.3713730200033902,0.00818,0.00630957,0.01,0.745,0.7,0.8,0.348,0.3,0.4,11100.0,110.0,1750.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3799,1 - 1 - 2022,820.0,1.9798989873223332,1.7782800679308082,2.3713730200033902,0.0081,0.00630957,0.01,0.857,0.8,0.9,0.0761,0.05,0.1,3160.0,83.4,1230.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3800,1 - 1 - 2022,820.0,2.0420577856662137,1.7782800679308082,2.3713730200033902,0.00804,0.00630957,0.01,0.845,0.8,0.9,0.155,0.1,0.2,4040.0,66.7,176.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3801,1 - 1 - 2022,820.0,2.0542638584174138,1.7782800679308082,2.3713730200033902,0.00826,0.00630957,0.01,0.844,0.8,0.9,0.256,0.2,0.3,5700.0,79.2,1230.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3802,1 - 1 - 2022,820.0,1.9949937343260002,1.7782800679308082,2.3713730200033902,0.00836,0.00630957,0.01,0.845,0.8,0.9,0.349,0.3,0.4,5880.0,80.5,2110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3810,1 - 1 - 2022,820.0,2.039607805437114,1.7782800679308082,2.3713730200033902,0.00856,0.00630957,0.01,0.937,0.9,1.0,0.16,0.1,0.2,790.0,29.5,1320.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3811,1 - 1 - 2022,820.0,2.0174241001832014,1.7782800679308082,2.3713730200033902,0.00828,0.00630957,0.01,0.928,0.9,1.0,0.255,0.2,0.3,1750.0,44.0,2280.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3812,1 - 1 - 2022,820.0,1.982422760159901,1.7782800679308082,2.3713730200033902,0.00792,0.00630957,0.01,0.927,0.9,1.0,0.354,0.3,0.4,2370.0,51.1,0.0422,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3813,1 - 1 - 2022,820.0,2.090454496036687,1.7782800679308082,2.3713730200033902,0.00838,0.00630957,0.01,0.934,0.9,1.0,0.449,0.4,0.5,2020.0,47.1,1490.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3833,1 - 1 - 2022,820.0,2.0591260281974,1.7782800679308082,2.3713730200033902,0.0127,0.01,0.0158489,0.0742,0.05,0.1,0.0336,0.0,0.05,96100.0,517.0,83300.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3847,1 - 1 - 2022,820.0,2.0542638584174138,1.7782800679308082,2.3713730200033902,0.0128,0.01,0.0158489,0.123,0.1,0.15,0.0339,0.0,0.05,66400.0,430.0,57100.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3861,1 - 1 - 2022,820.0,2.0542638584174138,1.7782800679308082,2.3713730200033902,0.0127,0.01,0.0158489,0.172,0.15,0.2,0.0328,0.0,0.05,43000.0,346.0,32600.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3862,1 - 1 - 2022,820.0,2.0566963801203135,1.7782800679308082,2.3713730200033902,0.0127,0.01,0.0158489,0.173,0.15,0.2,0.0767,0.05,0.1,113000.0,559.0,71500.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3875,1 - 1 - 2022,820.0,2.0445048300260873,1.7782800679308082,2.3713730200033902,0.0127,0.01,0.0158489,0.224,0.2,0.25,0.0346,0.0,0.05,27700.0,277.0,17900.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3876,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.0129,0.01,0.0158489,0.224,0.2,0.25,0.0774,0.05,0.1,77100.0,463.0,50100.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3889,1 - 1 - 2022,820.0,2.046948949045872,1.7782800679308082,2.3713730200033902,0.013,0.01,0.0158489,0.272,0.25,0.3,0.0334,0.0,0.05,17300.0,219.0,8860.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3890,1 - 1 - 2022,820.0,2.0518284528683193,1.7782800679308082,2.3713730200033902,0.0128,0.01,0.0158489,0.274,0.25,0.3,0.0771,0.05,0.1,49200.0,370.0,26400.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3903,1 - 1 - 2022,820.0,2.0420577856662137,1.7782800679308082,2.3713730200033902,0.0126,0.01,0.0158489,0.348,0.3,0.4,0.0331,0.0,0.05,12100.0,129.0,5430.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3904,1 - 1 - 2022,820.0,2.0518284528683193,1.7782800679308082,2.3713730200033902,0.0128,0.01,0.0158489,0.344,0.3,0.4,0.0786,0.05,0.1,31100.0,208.0,9190.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3905,1 - 1 - 2022,820.0,2.0445048300260873,1.7782800679308082,2.3713730200033902,0.0128,0.01,0.0158489,0.346,0.3,0.4,0.155,0.1,0.2,57000.0,199.0,9240.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
