Name,unpol.18x100_pim_HB_opt5
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,15270
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.00966,0.0,0.05,0.0347,0.0,0.05,191000000.0,410000.0,184000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
1,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.00955,0.0,0.05,0.0773,0.05,0.1,565000000.0,705000.0,489000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
2,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0096,0.0,0.05,0.151,0.1,0.2,837000000.0,606000.0,685000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
3,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.00985,0.0,0.05,0.248,0.2,0.3,797000000.0,592000.0,604000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
4,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0105,0.0,0.05,0.347,0.3,0.4,606000000.0,516000.0,426000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
5,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0108,0.0,0.05,0.446,0.4,0.5,406000000.0,422000.0,241000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
6,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0113,0.0,0.05,0.547,0.5,0.6,271000000.0,345000.0,129000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
7,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0122,0.0,0.05,0.646,0.6,0.7,170000000.0,274000.0,84000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
8,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0123,0.0,0.05,0.746,0.7,0.8,106000000.0,215000.0,51400000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
9,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0126,0.0,0.05,0.846,0.8,0.9,62400000.0,166000.0,33300000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
10,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0153,0.0,0.05,0.947,0.9,1.0,36100000.0,126000.0,18300000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
11,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0148,0.0,0.05,1.15,1.0,1.5,10100000.0,29700.0,5390000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
12,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000155,0.0001,0.000158489,0.0183,0.0,0.05,1.68,1.5,2.0,968000.0,9220.0,536000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
13,1 - 1 - 2021,7200.0,1.0535653752852738,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0294,0.0,0.05,2.35,2.0,4.0,59600.0,1140.0,37300.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
14,1 - 1 - 2021,7200.0,1.0099504938362078,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0643,0.05,0.1,0.0395,0.0,0.05,7600000.0,81700.0,5960000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
15,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0707,0.05,0.1,0.0799,0.05,0.1,49300000.0,208000.0,19700000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
16,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0708,0.05,0.1,0.153,0.1,0.2,90500000.0,199000.0,18100000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
17,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0714,0.05,0.1,0.249,0.2,0.3,103000000.0,213000.0,14800000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
18,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.072,0.05,0.1,0.347,0.3,0.4,85500000.0,194000.0,11000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
19,1 - 1 - 2021,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0718,0.05,0.1,0.447,0.4,0.5,67100000.0,172000.0,7830000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
