Name,unpol.18x100_kp_ACC_opt1
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,14268
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0132,0.0,0.05,0.152,0.1,0.2,45000000.0,141000.0,41100000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
1,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0119,0.0,0.05,0.253,0.2,0.3,62700000.0,166000.0,47500000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
2,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.012,0.0,0.05,0.35,0.3,0.4,67300000.0,172000.0,45100000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
3,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0126,0.0,0.05,0.448,0.4,0.5,58600000.0,161000.0,36300000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
4,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0122,0.0,0.05,0.548,0.5,0.6,45900000.0,142000.0,19000000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
5,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0128,0.0,0.05,0.644,0.6,0.7,31800000.0,118000.0,13400000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
6,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0136,0.0,0.05,0.744,0.7,0.8,22600000.0,99700.0,9010000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
7,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0124,0.0,0.05,0.848,0.8,0.9,13300000.0,76500.0,3050000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
8,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000155,0.0001,0.000158489,0.0128,0.0,0.05,0.941,0.9,1.0,8640000.0,61600.0,1940000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
9,1 - 1 - 2002,7200.0,1.014889156509222,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.015,0.0,0.05,1.16,1.0,1.5,2670000.0,15300.0,343000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
10,1 - 1 - 2002,7200.0,1.0099504938362078,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0213,0.0,0.05,1.67,1.5,2.0,313000.0,5240.0,0.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
11,1 - 1 - 2002,7200.0,1.0630145812734648,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.0281,0.0,0.05,2.46,2.0,4.0,44700.0,991.0,11200.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
12,1 - 1 - 2002,7200.0,1.0099504938362078,1.0,1.3335216533675034,0.000154,0.0001,0.000158489,0.074,0.05,0.1,0.156,0.1,0.2,10400000.0,67700.0,10200000.0,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
