# Data for pos pions, by Charlotte Van Hulse (with indicated binning).
# 5 x 50  pi+
# Cuts: Q2>1 GeV^2, 0.01<y<0.95 W^2>10 GeV^2,  pH>0.5
# xSec stat_un <Q2> Q2Min, Q2Max, <xB>, xMin, xMax, <z>, zMin, zMax, <pt>, pTmin, pTmax
313763120.212248    166045.041111    1.140161    1    1.77828    0.001385    0.001    0.00158489    0.010986    0.    0.05    0.03317    0    0.05
833129602.532325    270570.999184    1.142057    1    1.77828    0.001384    0.001    0.00158489    0.011112    0.    0.05    0.077088    0.05    0.1
1189904135.78012    228647.233813    1.140991    1    1.77828    0.001384    0.001    0.00158489    0.011695    0.    0.05    0.151624    0.1    0.2
1109679776.65409    220804.947513    1.140879    1    1.77828    0.001384    0.001    0.00158489    0.012857    0.    0.05    0.247656    0.2    0.3
789031894.42352    186190.382437    1.140921    1    1.77828    0.001383    0.001    0.00158489    0.014086    0.    0.05    0.346583    0.3    0.4
508342055.292876    149447.269594    1.141321    1    1.77828    0.001383    0.001    0.00158489    0.015275    0.    0.05    0.446191    0.4    0.5
322233285.85099    118985.80812    1.141792    1    1.77828    0.001384    0.001    0.00158489    0.016493    0.    0.05    0.546414    0.5    0.6
194226623.164979    92377.104278    1.142247    1    1.77828    0.001383    0.001    0.00158489    0.017434    0.    0.05    0.646193    0.6    0.7
118200647.700431    72064.253596    1.140304    1    1.77828    0.001383    0.001    0.00158489    0.018317    0.    0.05    0.745191    0.7    0.8
67115419.931243    54302.662082    1.14268    1    1.77828    0.001384    0.001    0.00158489    0.01919    0.    0.05    0.845702    0.8    0.9
39693809.163185    41761.044586    1.141471    1    1.77828    0.001384    0.001    0.00158489    0.019835    0.    0.05    0.94499    0.9    1.
9844182.109775    9300.681709    1.144927    1    1.77828    0.001387    0.001    0.00158489    0.022141    0.    0.05    1.147038    1.    1.5
807381.473364    2663.571457    1.137899    1    1.77828    0.001375    0.001    0.00158489    0.028768    0.    0.05    1.654553    1.5    2.
22753.477886    223.572746    1.124868    1    1.77828    0.001375    0.001    0.00158489    0.035465    0.    0.05    2.196586    2.    4.
159244985.873606    83645.551309    1.139808    1    1.77828    0.001389    0.001    0.00158489    0.071595    0.05    0.1    0.348088    0.3    0.4
116541845.764248    71556.799976    1.139475    1    1.77828    0.001385    0.001    0.00158489    0.071784    0.05    0.1    0.447579    0.4    0.5
80459233.736471    59456.3043    1.141296    1    1.77828    0.001386    0.001    0.00158489    0.072226    0.05    0.1    0.547104    0.5    0.6
55210213.114918    49251.524328    1.140297    1    1.77828    0.001389    0.001    0.00158489    0.072294    0.05    0.1    0.646229    0.6    0.7
34203615.144313    38765.551798    1.144016    1    1.77828    0.00139    0.001    0.00158489    0.071872    0.05    0.1    0.747903    0.7    0.8
22430525.296356    31392.773515    1.136728    1    1.77828    0.00139    0.001    0.00158489    0.073019    0.05    0.1    0.845255    0.8    0.9
13857602.01555    24674.820773    1.143116    1    1.77828    0.00139    0.001    0.00158489    0.072618    0.05    0.1    0.947647    0.9    1.
4204255.526752    6078.123418    1.139527    1    1.77828    0.001387    0.001    0.00158489    0.072605    0.05    0.1    1.1606    1.    1.5
475621.086127    2044.351233    1.146032    1    1.77828    0.001401    0.001    0.00158489    0.072735    0.05    0.1    1.671442    1.5    2.
27157.376831    244.25242    1.171791    1    1.77828    0.00138    0.001    0.00158489    0.072401    0.05    0.1    2.390762    2.    4.
11919886.479477    32363.912784    1.137046    1    1.77828    0.00138    0.001    0.00158489    0.122193    0.1    0.15    0.03367    0    0.05
