Name,unpol.EIC.empty5x41
Comment,Bins for EIC set
Reference,AV
Process type,SIDIS
Number of points,12194
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
3926,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3927,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3928,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3929,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3930,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3931,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3932,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3933,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.45,0.4,0.5,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3934,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3935,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3936,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3937,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3938,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3939,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3940,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3941,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3942,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3943,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3944,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3945,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3946,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3947,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.55,0.5,0.6,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3948,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3949,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3950,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3951,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3952,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3953,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3954,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3955,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3956,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3957,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3958,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3959,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3960,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3961,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.65,0.6,0.7,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3962,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3963,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3964,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3965,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3966,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3967,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3968,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3969,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3970,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3971,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3972,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3973,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3974,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3975,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.75,0.7,0.8,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3976,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3977,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3978,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3979,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3980,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3981,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3982,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3983,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3984,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3985,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3986,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3987,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3988,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3989,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.85,0.8,0.9,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3990,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3991,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3992,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3993,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3994,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3995,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3996,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3997,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3998,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3999,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4000,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4001,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4002,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4003,1 - 1 - 2001,820.0,3.7271168481817147,3.1622776601683795,4.216965733794858,0.0324648,0.0251189,0.0398107,0.95,0.9,1.0,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4004,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4005,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4006,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4007,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4008,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4009,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4010,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4011,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4012,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4013,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4014,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4015,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4016,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4017,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.025,0.0,0.05,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4018,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4019,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4020,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4021,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4022,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4023,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4024,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4025,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4026,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4027,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4028,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4029,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4030,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4031,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.075,0.05,0.1,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4032,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.125,0.1,0.15,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4033,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.125,0.1,0.15,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4034,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.125,0.1,0.15,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4035,1 - 1 - 2001,820.0,4.970191143205661,4.216965733794858,5.623415332340303,0.0324648,0.0251189,0.0398107,0.125,0.1,0.15,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
