Name,unpol.10x100_pip_ACC_opt1
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,16669
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2001,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0117,0.0,0.05,0.0344,0.0,0.05,1430000000.0,708000.0,1380000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
1,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0107,0.0,0.05,0.0773,0.05,0.1,4300000000.0,1230000.0,3590000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
2,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0107,0.0,0.05,0.152,0.1,0.2,6410000000.0,1060000.0,4600000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
3,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0113,0.0,0.05,0.248,0.2,0.3,6160000000.0,1040000.0,3650000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4,1 - 1 - 2001,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0119,0.0,0.05,0.347,0.3,0.4,4620000000.0,898000.0,2170000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
5,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0126,0.0,0.05,0.447,0.4,0.5,3150000000.0,742000.0,948000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
6,1 - 1 - 2001,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0131,0.0,0.05,0.546,0.5,0.6,2020000000.0,594000.0,173000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
7,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0137,0.0,0.05,0.646,0.6,0.7,1260000000.0,469000.0,103000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
8,1 - 1 - 2001,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000346,0.000251189,0.000398107,0.0145,0.0,0.05,0.745,0.7,0.8,782000000.0,370000.0,64100000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
9,1 - 1 - 2001,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000346,0.000251189,0.000398107,0.015,0.0,0.05,0.846,0.8,0.9,456000000.0,282000.0,38300000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
