Name,unpol.10x100_pim_ACC_opt5
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,17295
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2021,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0119,0.0,0.05,0.0342,0.0,0.05,1400000000.0,699000.0,1340000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
1,1 - 1 - 2021,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0108,0.0,0.05,0.0773,0.05,0.1,4210000000.0,1210000.0,3550000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
2,1 - 1 - 2021,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0109,0.0,0.05,0.151,0.1,0.2,6220000000.0,1040000.0,4480000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
3,1 - 1 - 2021,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0115,0.0,0.05,0.248,0.2,0.3,5920000000.0,1020000.0,3520000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4,1 - 1 - 2021,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0122,0.0,0.05,0.347,0.3,0.4,4440000000.0,881000.0,2110000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
5,1 - 1 - 2021,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0126,0.0,0.05,0.447,0.4,0.5,3030000000.0,728000.0,911000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
6,1 - 1 - 2021,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0133,0.0,0.05,0.546,0.5,0.6,1970000000.0,587000.0,171000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
7,1 - 1 - 2021,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0138,0.0,0.05,0.646,0.6,0.7,1240000000.0,466000.0,105000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
8,1 - 1 - 2021,4000.0,1.0723805294763609,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0144,0.0,0.05,0.746,0.7,0.8,752000000.0,363000.0,64900000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
9,1 - 1 - 2021,4000.0,1.0677078252031311,1.0,1.3335216533675034,0.000347,0.000251189,0.000398107,0.0149,0.0,0.05,0.846,0.8,0.9,432000000.0,275000.0,33000000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
