Name,unpol.5x100_pim_ACC_opt8
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,13595
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0137,0.0,0.05,0.0344,0.0,0.05,137000000.0,174000.0,134000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
1,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0121,0.0,0.05,0.0774,0.05,0.1,413000000.0,302000.0,378000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
2,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0124,0.0,0.05,0.151,0.1,0.2,608000000.0,259000.0,521000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.013,0.0,0.05,0.248,0.2,0.3,582000000.0,253000.0,458000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0137,0.0,0.05,0.347,0.3,0.4,432000000.0,218000.0,311000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
5,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0146,0.0,0.05,0.447,0.4,0.5,290000000.0,179000.0,187000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
6,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0153,0.0,0.05,0.546,0.5,0.6,189000000.0,144000.0,114000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
7,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.016,0.0,0.05,0.646,0.6,0.7,116000000.0,113000.0,70200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
8,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0168,0.0,0.05,0.746,0.7,0.8,69700000.0,87700.0,42100000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
9,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0173,0.0,0.05,0.845,0.8,0.9,40900000.0,67200.0,24500000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
10,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0179,0.0,0.05,0.945,0.9,1.0,23800000.0,51200.0,14500000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
11,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0199,0.0,0.05,1.15,1.0,1.5,6000000.0,11500.0,3570000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
12,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0245,0.0,0.05,1.67,1.5,2.0,499000.0,3320.0,284000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
13,1 - 1 - 2021,2000.0,1.0392304845413265,1.0,1.3335216533675034,0.000601,0.000398107,0.000630957,0.0283,0.0,0.05,2.34,2.0,4.0,14500.0,282.0,7880.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
14,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0719,0.05,0.1,0.347,0.3,0.4,85600000.0,97200.0,84500000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
15,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0715,0.05,0.1,0.447,0.4,0.5,63600000.0,83800.0,55900000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
16,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0725,0.05,0.1,0.547,0.5,0.6,43300000.0,69100.0,24500000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
17,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.072,0.05,0.1,0.646,0.6,0.7,29600000.0,57200.0,16700000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
18,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0723,0.05,0.1,0.747,0.7,0.8,19200000.0,46000.0,10700000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
19,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0734,0.05,0.1,0.846,0.8,0.9,12700000.0,37400.0,7090000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
20,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.073,0.05,0.1,0.946,0.9,1.0,6980000.0,27700.0,3880000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
21,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0729,0.05,0.1,1.15,1.0,1.5,2170000.0,6910.0,1300000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
22,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.0734,0.05,0.1,1.69,1.5,2.0,281000.0,2490.0,166000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
23,1 - 1 - 2021,2000.0,1.0488088481701516,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.0737,0.05,0.1,2.42,2.0,4.0,19700.0,330.0,12500.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
24,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000597,0.000398107,0.000630957,0.121,0.1,0.15,0.0333,0.0,0.05,5200000.0,33900.0,4130000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
25,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.122,0.1,0.15,0.0786,0.05,0.1,19500000.0,65600.0,15300000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
26,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.122,0.1,0.15,0.154,0.1,0.2,36700000.0,63600.0,26400000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
27,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.122,0.1,0.15,0.251,0.2,0.3,49900000.0,74200.0,33200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
28,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.123,0.1,0.15,0.348,0.3,0.4,45800000.0,71100.0,27200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
29,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.123,0.1,0.15,0.447,0.4,0.5,35200000.0,62300.0,20000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
30,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.124,0.1,0.15,0.546,0.5,0.6,24400000.0,51900.0,13600000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
31,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.123,0.1,0.15,0.646,0.6,0.7,16800000.0,43100.0,9500000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
32,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.124,0.1,0.15,0.745,0.7,0.8,10900000.0,34600.0,6080000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
33,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.122,0.1,0.15,0.845,0.8,0.9,7620000.0,29000.0,4140000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
34,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.123,0.1,0.15,0.946,0.9,1.0,4340000.0,21900.0,2430000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
35,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.125,0.1,0.15,1.17,1.0,1.5,1480000.0,5710.0,786000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
36,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000598,0.000398107,0.000630957,0.12,0.1,0.15,1.7,1.5,2.0,168000.0,1930.0,89400.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
37,1 - 1 - 2021,2000.0,1.0630145812734648,1.0,1.3335216533675034,0.000607,0.000398107,0.000630957,0.125,0.1,0.15,2.53,2.0,4.0,15100.0,289.0,10500.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
38,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.172,0.15,0.2,0.0315,0.0,0.05,3630000.0,28300.0,2100000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
39,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.172,0.15,0.2,0.079,0.05,0.1,10300000.0,47700.0,6390000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
40,1 - 1 - 2021,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.172,0.15,0.2,0.156,0.1,0.2,19500000.0,46400.0,11200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
