Name,unpol.5x100_kp_ACC_opt8
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,12887
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0271,0.0,0.05,0.0359,0.0,0.05,3280000.0,26900.0,3050000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
1,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.0215,0.0,0.05,0.0796,0.05,0.1,14600000.0,56700.0,11700000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
2,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0185,0.0,0.05,0.155,0.1,0.2,32000000.0,59400.0,23900000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0167,0.0,0.05,0.251,0.2,0.3,45600000.0,70900.0,31200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0168,0.0,0.05,0.349,0.3,0.4,46100000.0,71300.0,30300000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
5,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0166,0.0,0.05,0.448,0.4,0.5,38000000.0,64700.0,23200000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
6,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0173,0.0,0.05,0.547,0.5,0.6,29200000.0,56800.0,17300000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
7,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0174,0.0,0.05,0.647,0.6,0.7,19500000.0,46400.0,11700000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
8,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0187,0.0,0.05,0.748,0.7,0.8,14000000.0,39200.0,8550000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
9,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0188,0.0,0.05,0.846,0.8,0.9,9300000.0,32000.0,5650000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
10,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0201,0.0,0.05,0.946,0.9,1.0,4950000.0,23400.0,2820000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
11,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0208,0.0,0.05,1.15,1.0,1.5,1460000.0,5680.0,885000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
12,1 - 1 - 2002,2000.0,1.02469507659596,1.0,1.3335216533675034,0.00059,0.000398107,0.000630957,0.0243,0.0,0.05,1.66,1.5,2.0,160000.0,1880.0,84100.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
13,1 - 1 - 2002,2000.0,1.02469507659596,1.0,1.3335216533675034,0.000579,0.000398107,0.000630957,0.0308,0.0,0.05,2.35,2.0,4.0,7230.0,200.0,4600.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
14,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0733,0.05,0.1,0.449,0.4,0.5,9850000.0,33000.0,8800000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
15,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.0729,0.05,0.1,0.547,0.5,0.6,8360000.0,30400.0,4910000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
16,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.072,0.05,0.1,0.648,0.6,0.7,6370000.0,26500.0,3470000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
17,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.0728,0.05,0.1,0.745,0.7,0.8,4140000.0,21400.0,2380000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
18,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0717,0.05,0.1,0.844,0.8,0.9,2840000.0,17700.0,1710000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
19,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.0734,0.05,0.1,0.95,0.9,1.0,1810000.0,14100.0,893000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
20,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.0734,0.05,0.1,1.19,1.0,1.5,665000.0,3830.0,386000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
21,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.0685,0.05,0.1,1.66,1.5,2.0,89300.0,1400.0,42000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
22,1 - 1 - 2002,2000.0,1.0392304845413265,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.0765,0.05,0.1,2.33,2.0,4.0,6570.0,190.0,2630.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
23,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.121,0.1,0.15,0.0345,0.0,0.05,788000.0,13200.0,709000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
24,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.123,0.1,0.15,0.0774,0.05,0.1,3760000.0,28800.0,3390000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
25,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.122,0.1,0.15,0.154,0.1,0.2,4780000.0,23000.0,4340000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
26,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.123,0.1,0.15,0.251,0.2,0.3,6910000.0,27600.0,5790000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
27,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.124,0.1,0.15,0.349,0.3,0.4,7480000.0,28700.0,5710000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
28,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.124,0.1,0.15,0.449,0.4,0.5,6040000.0,25800.0,3810000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
29,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.123,0.1,0.15,0.548,0.5,0.6,4720000.0,22800.0,2610000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
30,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.124,0.1,0.15,0.647,0.6,0.7,4070000.0,21200.0,2300000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
31,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.123,0.1,0.15,0.745,0.7,0.8,2560000.0,16800.0,1590000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
32,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.125,0.1,0.15,0.847,0.8,0.9,1790000.0,14000.0,1020000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
33,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000599,0.000398107,0.000630957,0.121,0.1,0.15,0.946,0.9,1.0,1170000.0,11400.0,618000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
34,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.124,0.1,0.15,1.15,1.0,1.5,426000.0,3060.0,258000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
35,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.121,0.1,0.15,1.66,1.5,2.0,73600.0,1270.0,52600.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
36,1 - 1 - 2002,2000.0,1.0583005244258363,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.127,0.1,0.15,2.2,2.0,4.0,8540.0,217.0,5250.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
37,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.175,0.15,0.2,0.0353,0.0,0.05,788000.0,13200.0,552000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
38,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.169,0.15,0.2,0.0798,0.05,0.1,1500000.0,18200.0,867000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
39,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.174,0.15,0.2,0.156,0.1,0.2,3110000.0,18500.0,1690000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
40,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.173,0.15,0.2,0.25,0.2,0.3,4350000.0,21900.0,2610000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
41,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.173,0.15,0.2,0.35,0.3,0.4,4300000.0,21800.0,2340000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
42,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.173,0.15,0.2,0.446,0.4,0.5,3740000.0,20300.0,2120000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
43,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.173,0.15,0.2,0.546,0.5,0.6,3350000.0,19200.0,1960000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
44,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000597,0.000398107,0.000630957,0.176,0.15,0.2,0.645,0.6,0.7,2580000.0,16900.0,1420000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
45,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.173,0.15,0.2,0.748,0.7,0.8,1630000.0,13400.0,880000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
46,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.00059,0.000398107,0.000630957,0.174,0.15,0.2,0.845,0.8,0.9,1090000.0,11000.0,617000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
47,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.174,0.15,0.2,0.946,0.9,1.0,683000.0,8680.0,328000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
48,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.173,0.15,0.2,1.17,1.0,1.5,294000.0,2550.0,163000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
49,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000596,0.000398107,0.000630957,0.172,0.15,0.2,1.64,1.5,2.0,52600.0,1080.0,28900.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
50,1 - 1 - 2002,2000.0,1.0862780491200215,1.0,1.3335216533675034,0.000568,0.000398107,0.000630957,0.174,0.15,0.2,2.38,2.0,4.0,4600.0,159.0,3940.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
51,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000598,0.000398107,0.000630957,0.223,0.2,0.25,0.037,0.0,0.05,315000.0,8340.0,237000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
52,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000598,0.000398107,0.000630957,0.226,0.2,0.25,0.077,0.05,0.1,972000.0,14600.0,525000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
53,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.224,0.2,0.25,0.152,0.1,0.2,2290000.0,15900.0,1180000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
54,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.224,0.2,0.25,0.253,0.2,0.3,3050000.0,18300.0,1760000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
55,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.224,0.2,0.25,0.348,0.3,0.4,3130000.0,18600.0,1660000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
56,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000593,0.000398107,0.000630957,0.224,0.2,0.25,0.446,0.4,0.5,2750000.0,17400.0,1550000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
57,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.223,0.2,0.25,0.548,0.5,0.6,2510000.0,16600.0,1450000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
58,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.224,0.2,0.25,0.645,0.6,0.7,1480000.0,12800.0,815000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
59,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.224,0.2,0.25,0.746,0.7,0.8,1250000.0,11700.0,696000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
60,1 - 1 - 2002,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000588,0.000398107,0.000630957,0.224,0.2,0.25,0.852,0.8,0.9,893000.0,9930.0,525000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
61,1 - 1 - 2002,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000598,0.000398107,0.000630957,0.226,0.2,0.25,0.951,0.9,1.0,670000.0,8600.0,368000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
