Name,unpol.5x100_km_ACC_opt3
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,13145
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0191,0.0,0.05,0.155,0.1,0.2,27700000.0,55300.0,25700000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
1,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0183,0.0,0.05,0.251,0.2,0.3,39100000.0,65700.0,33800000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
2,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0173,0.0,0.05,0.349,0.3,0.4,39700000.0,66200.0,31800000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0179,0.0,0.05,0.448,0.4,0.5,34300000.0,61600.0,25800000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0171,0.0,0.05,0.545,0.5,0.6,25300000.0,52800.0,19100000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
5,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0179,0.0,0.05,0.646,0.6,0.7,18100000.0,44700.0,12800000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
6,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.0184,0.0,0.05,0.746,0.7,0.8,12400000.0,36900.0,8470000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
7,1 - 1 - 2022,2000.0,1.03440804327886,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0181,0.0,0.05,0.846,0.8,0.9,7700000.0,29200.0,5180000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
8,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0191,0.0,0.05,0.942,0.9,1.0,4650000.0,22700.0,2710000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
9,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0215,0.0,0.05,1.16,1.0,1.5,1270000.0,5300.0,699000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
10,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.0255,0.0,0.05,1.71,1.5,2.0,110000.0,1560.0,73600.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
11,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000595,0.000398107,0.000630957,0.0714,0.05,0.1,0.45,0.4,0.5,9860000.0,33000.0,8600000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
12,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.0714,0.05,0.1,0.547,0.5,0.6,8310000.0,30300.0,5100000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
13,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000592,0.000398107,0.000630957,0.073,0.05,0.1,0.65,0.6,0.7,5650000.0,25000.0,4000000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
14,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000594,0.000398107,0.000630957,0.0733,0.05,0.1,0.745,0.7,0.8,4520000.0,22300.0,3470000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
15,1 - 1 - 2022,2000.0,1.0295630140987,1.0,1.3335216533675034,0.000591,0.000398107,0.000630957,0.0756,0.05,0.1,0.842,0.8,0.9,2810000.0,17600.0,1740000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
16,1 - 1 - 2022,2000.0,1.03440804327886,1.0,1.3335216533675034,0.00059,0.000398107,0.000630957,0.0726,0.05,0.1,0.947,0.9,1.0,1710000.0,13700.0,1100000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
