Name,Siv.ed_5x41_pip_ACC_opt5_cut
Comment,Ralf's pseudo data for EIC (Sivers).
Reference,Ralf
Process type,SIDIS
Number of points,1154
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
819,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8193405398660252,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.0674,0.05,0.1,0.031,0.0,0.05,0.0249,0.0302,0.598,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
820,1 - 1 - 12011,1 - 1 - 2011,820.0,1.816590212458495,1.7782013384316186,3.1622776601683795,0.00446,0.00215443,0.00464159,0.123,0.1,0.15,0.0298,0.0,0.05,0.07,0.0537,1.2,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
821,1 - 1 - 12011,1 - 1 - 2011,820.0,1.816590212458495,1.7782013384316186,3.1622776601683795,0.0044,0.00215443,0.00464159,0.172,0.15,0.2,0.0285,0.0,0.05,0.0935,0.0872,2.24,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
822,1 - 1 - 12011,1 - 1 - 2011,820.0,1.816590212458495,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.238,0.2,0.3,0.0312,0.0,0.05,0.0207,0.0764,2.85,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
823,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8110770276274832,1.7782013384316186,3.1622776601683795,0.00442,0.00215443,0.00464159,0.348,0.3,0.4,0.0342,0.0,0.05,0.0941,0.151,5.54,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
827,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8220867158288598,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.173,0.15,0.2,0.077,0.05,0.1,-0.0268,0.0532,8.76,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
828,1 - 1 - 12011,1 - 1 - 2011,820.0,1.816590212458495,1.7782013384316186,3.1622776601683795,0.00447,0.00215443,0.00464159,0.237,0.2,0.3,0.076,0.05,0.1,0.0811,0.0427,0.547,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
829,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8083141320025125,1.7782013384316186,3.1622776601683795,0.00441,0.00215443,0.00464159,0.345,0.3,0.4,0.0689,0.05,0.1,0.273,0.083,0.413,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
830,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8275666882497066,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.448,0.4,0.5,0.079,0.05,0.1,0.035,0.109,1.84,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
836,1 - 1 - 12011,1 - 1 - 2011,820.0,1.816590212458495,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.341,0.3,0.4,0.147,0.1,0.2,0.0783,0.0376,0.66,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
837,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8193405398660252,1.7782013384316186,3.1622776601683795,0.00445,0.00215443,0.00464159,0.445,0.4,0.5,0.156,0.1,0.2,-0.0721,0.048,0.401,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
838,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8110770276274832,1.7782013384316186,3.1622776601683795,0.00444,0.00215443,0.00464159,0.544,0.5,0.6,0.149,0.1,0.2,0.0746,0.0835,0.557,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
839,1 - 1 - 12011,1 - 1 - 2011,820.0,1.833030277982336,1.7782013384316186,3.1622776601683795,0.00438,0.00215443,0.00464159,0.645,0.6,0.7,0.14,0.1,0.2,-0.161,0.122,2.23,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
847,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8193405398660252,1.7782013384316186,3.1622776601683795,0.00445,0.00215443,0.00464159,0.537,0.5,0.6,0.252,0.2,0.3,0.137,0.0645,0.00826,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
848,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8275666882497066,1.7782013384316186,3.1622776601683795,0.00442,0.00215443,0.00464159,0.636,0.6,0.7,0.24,0.2,0.3,0.353,0.0951,0.392,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
849,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8275666882497066,1.7782013384316186,3.1622776601683795,0.00443,0.00215443,0.00464159,0.737,0.7,0.8,0.258,0.2,0.3,-0.118,0.149,2.57,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
850,1 - 1 - 12011,1 - 1 - 2011,820.0,1.833030277982336,1.7782013384316186,3.1622776601683795,0.00449,0.00215443,0.00464159,0.838,0.8,0.9,0.248,0.2,0.3,0.0077,0.145,52.2,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
859,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8248287590894658,1.7782013384316186,3.1622776601683795,0.00448,0.00215443,0.00464159,0.754,0.7,0.8,0.394,0.3,0.5,0.0398,0.0823,1.72,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
860,1 - 1 - 12011,1 - 1 - 2011,820.0,1.8220867158288598,1.7782013384316186,3.1622776601683795,0.00439,0.00215443,0.00464159,0.847,0.8,0.9,0.357,0.3,0.5,0.201,0.141,0.343,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
892,1 - 1 - 12011,1 - 1 - 2011,820.0,2.0663978319771825,1.7782013384316186,3.1622776601683795,0.00762,0.00464159,0.01,0.0671,0.05,0.1,0.0308,0.0,0.05,0.00589,0.00387,0.698,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
893,1 - 1 - 12011,1 - 1 - 2011,820.0,2.0542638584174138,1.7782013384316186,3.1622776601683795,0.00762,0.00464159,0.01,0.121,0.1,0.15,0.0316,0.0,0.05,-0.00767,0.00682,2.07,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
