Name,Siv.ep_18x100_pip_ECCE
Comment,Ralf's pseudo data for EIC-ECCE (Sivers).
Reference,Ralf
Process type,SIDIS
Number of points,4904
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0630145812734648,1.0,1.7782013384316186,0.000191,0.0001,0.000215443,0.0148,0.0,0.05,0.0349,0.0,0.05,-0.0328,0.0027,1.69,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
1,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.044030650891055,1.0,1.7782013384316186,0.000198,0.0001,0.000215443,0.0622,0.05,0.1,0.0379,0.0,0.05,0.0752,0.0105,0.0956,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
2,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0630145812734648,1.0,1.7782013384316186,0.00019,0.0001,0.000215443,0.00981,0.0,0.05,0.0791,0.05,0.1,-0.00692,0.000983,0.796,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
3,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0583005244258363,1.0,1.7782013384316186,0.00019,0.0001,0.000215443,0.0667,0.05,0.1,0.0795,0.05,0.1,0.0671,0.00259,0.349,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
4,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0535653752852738,1.0,1.7782013384316186,0.000196,0.0001,0.000215443,0.118,0.1,0.15,0.0813,0.05,0.1,-0.0416,0.00758,1.84,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
5,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0392304845413265,1.0,1.7782013384316186,0.000201,0.0001,0.000215443,0.172,0.15,0.2,0.0839,0.05,0.1,-0.286,0.0231,0.772,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
6,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0630145812734648,1.0,1.7782013384316186,0.00019,0.0001,0.000215443,0.0086,0.0,0.05,0.153,0.1,0.2,0.0042,0.000436,0.174,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
7,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0677078252031311,1.0,1.7782013384316186,0.00019,0.0001,0.000215443,0.0709,0.05,0.1,0.151,0.1,0.2,-0.0194,0.00109,0.125,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
8,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0630145812734648,1.0,1.7782013384316186,0.000191,0.0001,0.000215443,0.119,0.1,0.15,0.158,0.1,0.2,-0.00607,0.00187,1.63,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
9,1 - 1 - 12001,1 - 1 - 2001,7200.0,1.0583005244258363,1.0,1.7782013384316186,0.000193,0.0001,0.000215443,0.17,0.15,0.2,0.161,0.1,0.2,0.0072,0.00325,0.57,1.0,True,0.01,0.95,10.0,14400.0,0.938,0.139
