Name,unpol.18x275_pip_HB_opt5_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,4602
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
4114,1 - 1 - 2001,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.0687,0.05,0.1,0.033,0.0,0.05,37600000.0,81200.0,14200000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4128,1 - 1 - 2001,19800.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.122,0.1,0.15,0.034,0.0,0.05,11800000.0,45400.0,6180000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4142,1 - 1 - 2001,19800.0,1.8814887722226779,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.172,0.15,0.2,0.0337,0.0,0.05,5900000.0,32200.0,2780000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4143,1 - 1 - 2001,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000222,0.000158489,0.000251189,0.172,0.15,0.2,0.0776,0.05,0.1,16500000.0,53800.0,6570000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4156,1 - 1 - 2001,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.223,0.2,0.25,0.0323,0.0,0.05,3250000.0,23900.0,1750000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4157,1 - 1 - 2001,19800.0,1.8894443627691184,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.223,0.2,0.25,0.0776,0.05,0.1,10200000.0,42200.0,5800000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4170,1 - 1 - 2001,19800.0,1.8708286933869707,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.273,0.25,0.3,0.0335,0.0,0.05,2370000.0,20400.0,1650000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4171,1 - 1 - 2001,19800.0,1.8788294228055935,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.273,0.25,0.3,0.077,0.05,0.1,6060000.0,32600.0,3790000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4184,1 - 1 - 2001,19800.0,1.8788294228055935,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.343,0.3,0.4,0.0323,0.0,0.05,1160000.0,10100.0,502000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4185,1 - 1 - 2001,19800.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.347,0.3,0.4,0.078,0.05,0.1,3310000.0,17000.0,1830000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4186,1 - 1 - 2001,19800.0,1.8841443681416772,1.7782800679308082,2.3713730200033902,0.000221,0.000158489,0.000251189,0.344,0.3,0.4,0.155,0.1,0.2,6350000.0,16700.0,2590000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4198,1 - 1 - 2001,19800.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.000226,0.000158489,0.000251189,0.449,0.4,0.5,0.0351,0.0,0.05,451000.0,6290.0,258000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4199,1 - 1 - 2001,19800.0,1.8894443627691184,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.443,0.4,0.5,0.0766,0.05,0.1,1700000.0,12200.0,940000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4200,1 - 1 - 2001,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.446,0.4,0.5,0.153,0.1,0.2,2690000.0,10900.0,1570000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4212,1 - 1 - 2001,19800.0,1.8601075237738274,1.7782800679308082,2.3713730200033902,0.000217,0.000158489,0.000251189,0.546,0.5,0.6,0.0333,0.0,0.05,348000.0,5520.0,296000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
