Name,unpol.5x41_kp_HB_opt2
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,10443
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
0,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0196,0.0,0.05,0.154,0.1,0.2,8720000.0,19600.0,8480000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
1,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0194,0.0,0.05,0.252,0.2,0.3,11700000.0,22700.0,10900000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
2,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0194,0.0,0.05,0.349,0.3,0.4,11200000.0,22200.0,10300000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0199,0.0,0.05,0.448,0.4,0.5,9680000.0,20600.0,8420000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
4,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0212,0.0,0.05,0.547,0.5,0.6,7130000.0,17700.0,5780000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
5,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00147,0.001,0.00158489,0.0208,0.0,0.05,0.647,0.6,0.7,4500000.0,14100.0,3650000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0223,0.0,0.05,0.747,0.7,0.8,3190000.0,11800.0,2620000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
7,1 - 1 - 2002,820.0,1.0392304845413265,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0229,0.0,0.05,0.847,0.8,0.9,1830000.0,8960.0,1380000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
8,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0257,0.0,0.05,0.947,0.9,1.0,1210000.0,7300.0,914000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
9,1 - 1 - 2002,820.0,1.0392304845413265,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0265,0.0,0.05,1.14,1.0,1.5,345000.0,1740.0,249000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
10,1 - 1 - 2002,820.0,1.02469507659596,1.0,1.3335216533675034,0.00149,0.001,0.00158489,0.0321,0.0,0.05,1.69,1.5,2.0,15400.0,368.0,6300.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
11,1 - 1 - 2002,820.0,1.0392304845413265,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0316,0.0,0.05,2.16,2.0,4.0,700.0,39.2,0.0483,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
12,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0713,0.05,0.1,0.153,0.1,0.2,2800000.0,11100.0,2590000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
13,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00148,0.001,0.00158489,0.0724,0.05,0.1,0.252,0.2,0.3,3760000.0,12800.0,3060000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
14,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00147,0.001,0.00158489,0.0716,0.05,0.1,0.349,0.3,0.4,3970000.0,13200.0,2990000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
15,1 - 1 - 2002,820.0,1.03440804327886,1.0,1.3335216533675034,0.00147,0.001,0.00158489,0.0717,0.05,0.1,0.45,0.4,0.5,3310000.0,12100.0,2230000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
