Name,unpol.5x100_pip_ACC_opt2_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,4135
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
3959,1 - 1 - 2001,2000.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.00218,0.00158489,0.00251189,0.121,0.1,0.15,0.0333,0.0,0.05,948000.0,4080.0,547000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3973,1 - 1 - 2001,2000.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00217,0.00158489,0.00251189,0.173,0.15,0.2,0.031,0.0,0.05,535000.0,3060.0,16700.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3974,1 - 1 - 2001,2000.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.0022,0.00158489,0.00251189,0.173,0.15,0.2,0.0767,0.05,0.1,1430000.0,5010.0,138000.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3987,1 - 1 - 2001,2000.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.00212,0.00158489,0.00251189,0.224,0.2,0.25,0.0346,0.0,0.05,234000.0,2030.0,16700.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
3988,1 - 1 - 2001,2000.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00219,0.00158489,0.00251189,0.224,0.2,0.25,0.0768,0.05,0.1,940000.0,4060.0,79400.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4001,1 - 1 - 2001,2000.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00221,0.00158489,0.00251189,0.27,0.25,0.3,0.033,0.0,0.05,146000.0,1600.0,4170.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4002,1 - 1 - 2001,2000.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.0022,0.00158489,0.00251189,0.274,0.25,0.3,0.0764,0.05,0.1,526000.0,3040.0,29200.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4015,1 - 1 - 2001,2000.0,1.8814887722226779,1.7782800679308082,2.3713730200033902,0.0022,0.00158489,0.00251189,0.341,0.3,0.4,0.0311,0.0,0.05,96100.0,918.0,2090.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4016,1 - 1 - 2001,2000.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.0022,0.00158489,0.00251189,0.347,0.3,0.4,0.0776,0.05,0.1,311000.0,1650.0,14600.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
4017,1 - 1 - 2001,2000.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.00221,0.00158489,0.00251189,0.345,0.3,0.4,0.156,0.1,0.2,586000.0,1600.0,40700.0,1.0,True,0.01,0.95,10.0,4000.0,0.938,0.139
